zip3,year,quarter,hpi_index
614,2003,1,144.7
614,2003,2,144.13
614,2003,3,143.58
614,2003,4,145.52
614,2004,1,145.46
614,2004,2,144.64
614,2004,3,145.41
614,2004,4,147.36
614,2005,1,150.37
614,2005,2,151.1
614,2005,3,151.43
614,2005,4,152.72
614,2006,1,154.57
614,2006,2,161.05
614,2006,3,159.54
614,2006,4,162.66
614,2007,1,161.42
614,2007,2,162.62
614,2007,3,164.68
614,2007,4,167.8
614,2008,1,167.58
614,2008,2,163.79
614,2008,3,161.09
614,2008,4,166.83
614,2009,1,166.24
614,2009,2,165.39
614,2009,3,166.1
614,2009,4,166.09
614,2010,1,165.51
614,2010,2,165.79
614,2010,3,169.76
614,2010,4,170.19
614,2011,1,167.61
614,2011,2,162.02
614,2011,3,166.8
614,2011,4,170.2
614,2012,1,169.89
614,2012,2,169.5
614,2012,3,172.32
614,2012,4,171.91
614,2013,1,171.62
614,2013,2,169.88
614,2013,3,168.93
614,2013,4,170.95
614,2014,1,169.47
614,2014,2,167.21
614,2014,3,169.76
614,2014,4,168.34
614,2015,1,175.93
614,2015,2,173.85
614,2015,3,169.79
614,2015,4,173.35
614,2016,1,174.77
614,2016,2,175.12
614,2016,3,174.63
614,2016,4,173.86
614,2017,1,168.81
614,2017,2,178.17
614,2017,3,171.89
614,2017,4,172.39
614,2018,1,176.41
614,2018,2,174.17
614,2018,3,174.44
614,2018,4,175.99
614,2019,1,175.55
614,2019,2,177.14
614,2019,3,178.67
614,2019,4,182.83
614,2020,1,182.41
614,2020,2,186.52
614,2020,3,189.93
614,2020,4,186.92
614,2021,1,189.37
614,2021,2,194.66
614,2021,3,200.61
614,2021,4,204.47
614,2022,1,205.52
614,2022,2,214.13
614,2022,3,219.23
614,2022,4,216.68
614,2023,1,217.98
614,2023,2,228.07
614,2023,3,228.33
614,2023,4,235.0
614,2024,1,239.45
614,2024,2,246.32
614,2024,3,248.94
614,2024,4,252.73
614,2025,1,259.01
614,2025,2,267.36
614,2025,3,254.52
614,2025,4,265.04
615,1995,1,100.0
615,1995,2,100.95
615,1995,3,103.8
615,1995,4,105.27
615,1996,1,107.93
615,1996,2,107.68
615,1996,3,110.13
615,1996,4,111.29
615,1997,1,111.64
615,1997,2,113.25
615,1997,3,116.55
615,1997,4,116.78
615,1998,1,117.65
615,1998,2,119.11
615,1998,3,121.6
615,1998,4,121.71
615,1999,1,122.59
615,1999,2,124.59
615,1999,3,124.23
615,1999,4,124.95
615,2000,1,126.54
615,2000,2,127.48
615,2000,3,129.84
615,2000,4,129.59
615,2001,1,132.48
615,2001,2,134.09
615,2001,3,135.55
615,2001,4,136.15
615,2002,1,137.63
615,2002,2,138.16
615,2002,3,139.54
615,2002,4,141.17
615,2003,1,141.76
615,2003,2,141.44
615,2003,3,142.42
615,2003,4,145.19
615,2004,1,145.91
615,2004,2,148.13
615,2004,3,150.27
615,2004,4,150.66
615,2005,1,153.54
615,2005,2,156.06
615,2005,3,157.16
615,2005,4,157.86
615,2006,1,159.96
615,2006,2,160.38
615,2006,3,162.88
615,2006,4,165.28
615,2007,1,164.67
615,2007,2,166.55
615,2007,3,167.77
615,2007,4,166.25
615,2008,1,168.5
615,2008,2,168.32
615,2008,3,167.81
615,2008,4,167.09
615,2009,1,168.74
615,2009,2,168.19
615,2009,3,167.42
615,2009,4,167.8
615,2010,1,166.3
615,2010,2,166.81
615,2010,3,168.37
615,2010,4,167.1
615,2011,1,165.09
615,2011,2,165.79
615,2011,3,164.59
615,2011,4,165.45
615,2012,1,164.27
615,2012,2,165.38
615,2012,3,166.29
615,2012,4,167.59
615,2013,1,167.72
615,2013,2,170.24
615,2013,3,168.95
615,2013,4,167.55
615,2014,1,169.87
615,2014,2,171.21
615,2014,3,172.06
615,2014,4,171.29
615,2015,1,173.86
615,2015,2,171.07
615,2015,3,173.38
615,2015,4,170.56
615,2016,1,172.97
615,2016,2,174.38
615,2016,3,175.42
615,2016,4,176.02
615,2017,1,173.22
615,2017,2,173.43
615,2017,3,170.77
615,2017,4,170.48
615,2018,1,171.19
615,2018,2,169.93
615,2018,3,170.28
615,2018,4,170.65
615,2019,1,173.54
615,2019,2,173.56
615,2019,3,174.79
615,2019,4,176.33
615,2020,1,178.07
615,2020,2,178.42
615,2020,3,180.0
615,2020,4,181.44
615,2021,1,183.96
615,2021,2,190.24
615,2021,3,194.86
615,2021,4,197.43
615,2022,1,200.57
615,2022,2,215.13
615,2022,3,209.96
615,2022,4,212.01
615,2023,1,212.64
615,2023,2,221.84
615,2023,3,230.1
615,2023,4,233.11
615,2024,1,228.3
615,2024,2,239.55
615,2024,3,241.48
615,2024,4,242.89
615,2025,1,237.99
615,2025,2,262.71
615,2025,3,261.74
615,2025,4,260.29
616,1995,1,100.0
616,1995,2,103.01
616,1995,3,104.22
616,1995,4,105.98
616,1996,1,107.47
616,1996,2,109.69
616,1996,3,108.67
616,1996,4,111.43
616,1997,1,112.49
616,1997,2,113.83
616,1997,3,114.17
616,1997,4,115.1
616,1998,1,117.69
616,1998,2,119.56
616,1998,3,120.33
616,1998,4,120.38
616,1999,1,123.05
616,1999,2,122.74
616,1999,3,121.51
616,1999,4,123.46
616,2000,1,123.65
616,2000,2,126.27
616,2000,3,128.88
616,2000,4,128.24
616,2001,1,131.35
616,2001,2,132.34
616,2001,3,133.21
616,2001,4,134.19
616,2002,1,136.15
616,2002,2,136.55
616,2002,3,138.08
616,2002,4,139.4
616,2003,1,139.7
616,2003,2,140.19
616,2003,3,140.46
616,2003,4,141.75
616,2004,1,145.17
616,2004,2,143.99
616,2004,3,145.57
616,2004,4,147.66
616,2005,1,147.99
616,2005,2,150.45
616,2005,3,151.97
616,2005,4,153.29
616,2006,1,153.15
616,2006,2,156.25
616,2006,3,158.96
616,2006,4,157.39
616,2007,1,159.01
616,2007,2,160.52
616,2007,3,160.94
616,2007,4,161.87
616,2008,1,160.49
616,2008,2,161.9
616,2008,3,158.79
616,2008,4,159.11
616,2009,1,161.55
616,2009,2,160.96
616,2009,3,160.27
616,2009,4,160.35
616,2010,1,158.12
616,2010,2,158.11
616,2010,3,158.99
616,2010,4,158.42
616,2011,1,155.01
616,2011,2,152.9
616,2011,3,155.1
616,2011,4,154.43
616,2012,1,154.58
616,2012,2,151.88
616,2012,3,156.53
616,2012,4,153.97
616,2013,1,154.17
616,2013,2,153.51
616,2013,3,152.13
616,2013,4,153.63
616,2014,1,150.33
616,2014,2,151.63
616,2014,3,152.81
616,2014,4,152.64
616,2015,1,156.69
616,2015,2,152.1
616,2015,3,153.9
616,2015,4,153.54
616,2016,1,151.9
616,2016,2,154.32
616,2016,3,156.14
616,2016,4,156.03
616,2017,1,151.25
616,2017,2,151.49
616,2017,3,152.76
616,2017,4,148.7
616,2018,1,150.4
616,2018,2,149.79
616,2018,3,148.5
616,2018,4,149.9
616,2019,1,149.62
616,2019,2,150.53
616,2019,3,152.66
616,2019,4,151.5
616,2020,1,152.86
616,2020,2,155.69
616,2020,3,157.73
616,2020,4,159.66
616,2021,1,161.04
616,2021,2,165.55
616,2021,3,172.15
616,2021,4,174.34
616,2022,1,178.43
616,2022,2,185.43
616,2022,3,191.19
616,2022,4,193.6
616,2023,1,194.73
616,2023,2,199.1
616,2023,3,206.73
616,2023,4,209.43
616,2024,1,209.24
616,2024,2,214.18
616,2024,3,221.97
616,2024,4,224.63
616,2025,1,221.86
616,2025,2,234.33
616,2025,3,233.53
616,2025,4,232.23
617,1995,1,100.0
617,1995,2,101.81
617,1995,3,103.37
617,1995,4,103.08
617,1996,1,104.48
617,1996,2,105.56
617,1996,3,106.99
617,1996,4,107.64
617,1997,1,107.23
617,1997,2,108.73
617,1997,3,109.74
617,1997,4,111.35
617,1998,1,111.57
617,1998,2,112.11
617,1998,3,113.56
617,1998,4,114.31
617,1999,1,115.8
617,1999,2,116.5
617,1999,3,117.22
617,1999,4,117.56
617,2000,1,118.87
617,2000,2,120.8
617,2000,3,121.48
617,2000,4,122.08
617,2001,1,123.49
617,2001,2,124.4
617,2001,3,125.55
617,2001,4,126.1
617,2002,1,126.77
617,2002,2,127.98
617,2002,3,128.83
617,2002,4,130.02
617,2003,1,130.23
617,2003,2,131.06
617,2003,3,132.28
617,2003,4,134.39
617,2004,1,135.28
617,2004,2,136.79
617,2004,3,138.04
617,2004,4,140.24
617,2005,1,139.61
617,2005,2,141.93
617,2005,3,142.51
617,2005,4,143.3
617,2006,1,144.03
617,2006,2,146.3
617,2006,3,146.59
617,2006,4,148.5
617,2007,1,149.02
617,2007,2,148.91
617,2007,3,149.9
617,2007,4,150.08
617,2008,1,150.09
617,2008,2,149.55
617,2008,3,148.83
617,2008,4,149.53
617,2009,1,149.37
617,2009,2,149.03
617,2009,3,149.01
617,2009,4,148.52
617,2010,1,147.05
617,2010,2,149.11
617,2010,3,149.4
617,2010,4,149.49
617,2011,1,147.84
617,2011,2,146.52
617,2011,3,147.03
617,2011,4,146.45
617,2012,1,146.33
617,2012,2,146.04
617,2012,3,146.53
617,2012,4,146.63
617,2013,1,147.96
617,2013,2,147.95
617,2013,3,149.1
617,2013,4,148.64
617,2014,1,147.48
617,2014,2,147.42
617,2014,3,148.33
617,2014,4,148.87
617,2015,1,149.16
617,2015,2,149.39
617,2015,3,149.8
617,2015,4,149.75
617,2016,1,149.57
617,2016,2,150.4
617,2016,3,150.73
617,2016,4,150.92
617,2017,1,150.03
617,2017,2,150.61
617,2017,3,151.08
617,2017,4,152.76
617,2018,1,149.84
617,2018,2,152.23
617,2018,3,150.11
617,2018,4,150.25
617,2019,1,150.22
617,2019,2,153.13
617,2019,3,153.91
617,2019,4,154.21
617,2020,1,155.02
617,2020,2,155.43
617,2020,3,157.15
617,2020,4,158.75
617,2021,1,162.04
617,2021,2,169.27
617,2021,3,176.32
617,2021,4,182.35
617,2022,1,184.98
617,2022,2,202.76
617,2022,3,204.79
617,2022,4,204.94
617,2023,1,208.35
617,2023,2,218.18
617,2023,3,218.0
617,2023,4,221.05
617,2024,1,222.82
617,2024,2,231.06
617,2024,3,230.17
617,2024,4,236.98
617,2025,1,231.5
617,2025,2,238.47
617,2025,3,244.42
617,2025,4,245.0
618,1995,1,100.0
618,1995,2,104.7
618,1995,3,105.2
618,1995,4,106.46
618,1996,1,108.31
618,1996,2,108.29
618,1996,3,109.01
618,1996,4,109.48
618,1997,1,110.51
618,1997,2,111.75
618,1997,3,112.89
618,1997,4,114.56
618,1998,1,114.75
618,1998,2,116.29
618,1998,3,116.99
618,1998,4,118.58
618,1999,1,118.89
618,1999,2,121.05
618,1999,3,121.29
618,1999,4,120.89
618,2000,1,122.43
618,2000,2,125.45
618,2000,3,126.53
618,2000,4,127.85
618,2001,1,128.82
618,2001,2,130.35
618,2001,3,132.09
618,2001,4,133.24
618,2002,1,135.0
618,2002,2,137.14
618,2002,3,138.68
618,2002,4,139.01
618,2003,1,140.44
618,2003,2,142.19
618,2003,3,143.83
618,2003,4,148.24
618,2004,1,149.64
618,2004,2,151.73
618,2004,3,155.58
618,2004,4,157.61
618,2005,1,158.34
618,2005,2,161.72
618,2005,3,165.75
618,2005,4,166.18
618,2006,1,166.47
618,2006,2,168.03
618,2006,3,168.95
618,2006,4,169.82
618,2007,1,171.79
618,2007,2,170.28
618,2007,3,172.28
618,2007,4,171.38
618,2008,1,171.67
618,2008,2,171.31
618,2008,3,169.06
618,2008,4,170.1
618,2009,1,170.57
618,2009,2,169.69
618,2009,3,169.12
618,2009,4,168.68
618,2010,1,168.56
618,2010,2,167.19
618,2010,3,168.29
618,2010,4,167.9
618,2011,1,165.24
618,2011,2,163.82
618,2011,3,165.32
618,2011,4,165.19
618,2012,1,164.25
618,2012,2,163.99
618,2012,3,165.18
618,2012,4,165.62
618,2013,1,165.52
618,2013,2,165.32
618,2013,3,163.17
618,2013,4,161.53
618,2014,1,161.84
618,2014,2,166.22
618,2014,3,167.24
618,2014,4,167.55
618,2015,1,167.47
618,2015,2,170.96
618,2015,3,170.23
618,2015,4,171.56
618,2016,1,170.99
618,2016,2,171.47
618,2016,3,174.63
618,2016,4,174.27
618,2017,1,172.45
618,2017,2,173.07
618,2017,3,176.94
618,2017,4,176.02
618,2018,1,176.14
618,2018,2,177.71
618,2018,3,178.89
618,2018,4,178.89
618,2019,1,178.54
618,2019,2,181.83
618,2019,3,183.19
618,2019,4,183.08
618,2020,1,184.59
618,2020,2,185.24
618,2020,3,188.24
618,2020,4,190.02
618,2021,1,191.49
618,2021,2,201.85
618,2021,3,210.35
618,2021,4,215.51
618,2022,1,217.57
618,2022,2,230.17
618,2022,3,236.18
618,2022,4,230.66
618,2023,1,226.85
618,2023,2,249.5
618,2023,3,251.21
618,2023,4,249.09
618,2024,1,259.62
618,2024,2,265.19
618,2024,3,270.53
618,2024,4,271.5
618,2025,1,274.71
618,2025,2,284.88
618,2025,3,293.02
618,2025,4,287.72
619,1995,1,100.0
619,1995,2,99.67
619,1995,3,98.73
619,1995,4,101.65
619,1996,1,104.67
619,1996,2,102.09
619,1996,3,107.45
619,1996,4,104.73
619,1997,1,108.11
619,1997,2,107.69
619,1997,3,108.21
619,1997,4,108.08
619,1998,1,111.03
619,1998,2,109.72
619,1998,3,110.91
619,1998,4,113.67
619,1999,1,115.15
619,1999,2,113.95
619,1999,3,111.62
619,1999,4,112.64
619,2000,1,113.55
619,2000,2,115.69
619,2000,3,116.6
619,2000,4,116.27
619,2001,1,118.67
619,2001,2,119.51
619,2001,3,120.94
619,2001,4,121.18
619,2002,1,122.76
619,2002,2,123.02
619,2002,3,124.06
619,2002,4,124.74
619,2003,1,125.55
619,2003,2,126.82
619,2003,3,127.06
619,2003,4,128.28
619,2004,1,130.22
619,2004,2,130.89
619,2004,3,134.33
619,2004,4,135.14
619,2005,1,133.13
619,2005,2,134.71
619,2005,3,138.61
619,2005,4,135.94
619,2006,1,141.32
619,2006,2,138.48
619,2006,3,140.77
619,2006,4,142.17
619,2007,1,145.2
619,2007,2,143.17
619,2007,3,143.41
619,2007,4,146.01
619,2008,1,145.59
619,2008,2,146.76
619,2008,3,145.77
619,2008,4,145.77
619,2009,1,146.65
619,2009,2,145.77
619,2009,3,145.11
619,2009,4,145.58
619,2010,1,145.31
619,2010,2,145.04
619,2010,3,145.99
619,2010,4,146.85
619,2011,1,143.28
619,2011,2,142.67
619,2011,3,145.14
619,2011,4,145.66
619,2012,1,146.69
619,2012,2,147.36
619,2012,3,146.3
619,2012,4,148.45
619,2013,1,149.23
619,2013,2,147.77
619,2013,3,146.61
619,2013,4,150.38
619,2014,1,145.89
619,2014,2,150.41
619,2014,3,152.43
619,2014,4,148.91
619,2015,1,150.72
619,2015,2,148.42
619,2015,3,154.1
619,2015,4,149.66
619,2016,1,154.48
619,2016,2,152.74
619,2016,3,154.38
619,2016,4,154.57
619,2017,1,152.04
619,2017,2,151.45
619,2017,3,155.47
619,2017,4,155.09
619,2018,1,153.77
619,2018,2,157.37
619,2018,3,154.17
619,2018,4,154.04
619,2019,1,155.91
619,2019,2,160.56
619,2019,3,157.71
619,2019,4,161.79
619,2020,1,163.62
619,2020,2,163.51
619,2020,3,164.9
619,2020,4,167.75
619,2021,1,169.46
619,2021,2,176.39
619,2021,3,184.04
619,2021,4,183.54
619,2022,1,187.97
619,2022,2,199.74
619,2022,3,207.47
619,2022,4,216.94
619,2023,1,199.58
619,2023,2,209.67
619,2023,3,208.85
619,2023,4,220.61
619,2024,1,229.58
619,2024,2,234.12
619,2024,3,236.23
619,2024,4,236.29
619,2025,1,234.91
619,2025,2,238.06
619,2025,3,245.18
619,2025,4,245.82
620,1995,1,100.0
620,1995,2,102.19
620,1995,3,104.5
620,1995,4,105.37
620,1996,1,105.64
620,1996,2,106.25
620,1996,3,108.01
620,1996,4,107.96
620,1997,1,111.1
620,1997,2,110.56
620,1997,3,111.66
620,1997,4,112.42
620,1998,1,113.06
620,1998,2,114.83
620,1998,3,116.45
620,1998,4,117.38
620,1999,1,118.31
620,1999,2,119.67
620,1999,3,120.88
620,1999,4,120.46
620,2000,1,122.15
620,2000,2,123.7
620,2000,3,125.4
620,2000,4,127.29
620,2001,1,128.9
620,2001,2,130.96
620,2001,3,132.23
620,2001,4,133.26
620,2002,1,134.52
620,2002,2,136.58
620,2002,3,137.64
620,2002,4,138.8
620,2003,1,140.23
620,2003,2,140.8
620,2003,3,142.72
620,2003,4,146.89
620,2004,1,147.88
620,2004,2,151.07
620,2004,3,155.43
620,2004,4,156.7
620,2005,1,159.35
620,2005,2,163.1
620,2005,3,166.31
620,2005,4,165.94
620,2006,1,169.37
620,2006,2,168.59
620,2006,3,172.01
620,2006,4,173.76
620,2007,1,175.6
620,2007,2,176.64
620,2007,3,174.66
620,2007,4,176.97
620,2008,1,176.46
620,2008,2,176.98
620,2008,3,173.91
620,2008,4,173.89
620,2009,1,175.85
620,2009,2,174.23
620,2009,3,170.8
620,2009,4,168.92
620,2010,1,171.55
620,2010,2,168.9
620,2010,3,171.34
620,2010,4,171.2
620,2011,1,168.07
620,2011,2,167.51
620,2011,3,167.94
620,2011,4,169.06
620,2012,1,167.44
620,2012,2,168.36
620,2012,3,168.23
620,2012,4,169.87
620,2013,1,169.94
620,2013,2,171.55
620,2013,3,165.13
620,2013,4,164.61
620,2014,1,165.09
620,2014,2,165.47
620,2014,3,167.07
620,2014,4,164.54
620,2015,1,169.49
620,2015,2,171.37
620,2015,3,169.15
620,2015,4,169.23
620,2016,1,171.51
620,2016,2,171.03
620,2016,3,174.39
620,2016,4,176.1
620,2017,1,176.98
620,2017,2,175.76
620,2017,3,176.4
620,2017,4,178.05
620,2018,1,179.37
620,2018,2,180.12
620,2018,3,180.21
620,2018,4,181.15
620,2019,1,183.01
620,2019,2,185.49
620,2019,3,186.73
620,2019,4,190.18
620,2020,1,190.4
620,2020,2,190.74
620,2020,3,193.53
620,2020,4,197.11
620,2021,1,198.18
620,2021,2,207.4
620,2021,3,217.65
620,2021,4,218.59
620,2022,1,227.75
620,2022,2,231.17
620,2022,3,238.54
620,2022,4,237.09
620,2023,1,232.34
620,2023,2,249.18
620,2023,3,255.97
620,2023,4,257.26
620,2024,1,253.36
620,2024,2,262.87
620,2024,3,273.3
620,2024,4,273.99
620,2025,1,280.44
620,2025,2,279.9
620,2025,3,294.44
620,2025,4,284.42
622,1995,1,100.0
622,1995,2,101.49
622,1995,3,101.79
622,1995,4,102.25
622,1996,1,104.32
622,1996,2,103.83
622,1996,3,105.03
622,1996,4,106.43
622,1997,1,107.14
622,1997,2,107.82
622,1997,3,108.19
622,1997,4,109.16
622,1998,1,110.23
622,1998,2,110.96
622,1998,3,112.38
622,1998,4,112.93
622,1999,1,114.34
622,1999,2,115.23
622,1999,3,115.19
622,1999,4,115.24
622,2000,1,119.4
622,2000,2,119.67
622,2000,3,120.75
622,2000,4,122.32
622,2001,1,123.87
622,2001,2,125.75
622,2001,3,127.64
622,2001,4,128.56
622,2002,1,130.56
622,2002,2,132.17
622,2002,3,133.41
622,2002,4,135.18
622,2003,1,136.51
622,2003,2,136.89
622,2003,3,138.49
622,2003,4,142.62
622,2004,1,143.69
622,2004,2,145.21
622,2004,3,149.44
622,2004,4,151.58
622,2005,1,154.03
622,2005,2,156.87
622,2005,3,159.54
622,2005,4,162.4
622,2006,1,162.01
622,2006,2,163.98
622,2006,3,165.57
622,2006,4,167.43
622,2007,1,167.86
622,2007,2,167.19
622,2007,3,167.27
622,2007,4,168.57
622,2008,1,169.15
622,2008,2,166.04
622,2008,3,164.11
622,2008,4,164.03
622,2009,1,165.66
622,2009,2,163.48
622,2009,3,161.01
622,2009,4,160.36
622,2010,1,159.03
622,2010,2,159.0
622,2010,3,161.08
622,2010,4,160.24
622,2011,1,157.85
622,2011,2,156.87
622,2011,3,157.3
622,2011,4,157.4
622,2012,1,156.98
622,2012,2,155.54
622,2012,3,156.47
622,2012,4,156.44
622,2013,1,156.45
622,2013,2,155.4
622,2013,3,152.87
622,2013,4,153.02
622,2014,1,151.13
622,2014,2,153.36
622,2014,3,154.65
622,2014,4,154.48
622,2015,1,156.24
622,2015,2,156.28
622,2015,3,155.09
622,2015,4,158.71
622,2016,1,158.29
622,2016,2,158.07
622,2016,3,161.85
622,2016,4,160.55
622,2017,1,162.44
622,2017,2,162.25
622,2017,3,165.02
622,2017,4,164.36
622,2018,1,164.62
622,2018,2,165.27
622,2018,3,166.7
622,2018,4,168.21
622,2019,1,168.36
622,2019,2,171.55
622,2019,3,172.39
622,2019,4,173.97
622,2020,1,174.73
622,2020,2,175.18
622,2020,3,179.0
622,2020,4,181.04
622,2021,1,183.51
622,2021,2,190.47
622,2021,3,197.84
622,2021,4,204.17
622,2022,1,206.4
622,2022,2,220.69
622,2022,3,222.45
622,2022,4,223.56
622,2023,1,231.86
622,2023,2,230.91
622,2023,3,240.67
622,2023,4,241.58
622,2024,1,246.02
622,2024,2,252.53
622,2024,3,255.98
622,2024,4,258.13
622,2025,1,263.6
622,2025,2,267.02
622,2025,3,274.92
622,2025,4,276.22
623,1995,1,100.0
623,1995,2,100.94
623,1995,3,104.29
623,1995,4,105.32
623,1996,1,108.77
623,1996,2,109.48
623,1996,3,109.7
623,1996,4,112.13
623,1997,1,111.48
623,1997,2,111.94
623,1997,3,112.64
623,1997,4,112.21
623,1998,1,115.41
623,1998,2,112.86
623,1998,3,113.83
623,1998,4,115.63
623,1999,1,118.49
623,1999,2,114.81
623,1999,3,115.12
623,1999,4,114.23
623,2000,1,113.03
623,2000,2,116.54
623,2000,3,117.47
623,2000,4,118.72
623,2001,1,120.58
623,2001,2,122.45
623,2001,3,122.07
623,2001,4,123.14
623,2002,1,123.77
623,2002,2,125.29
623,2002,3,125.65
623,2002,4,127.57
623,2003,1,127.88
623,2003,2,126.07
623,2003,3,129.16
623,2003,4,131.54
623,2004,1,129.72
623,2004,2,134.02
623,2004,3,134.08
623,2004,4,136.59
623,2005,1,133.36
623,2005,2,140.98
623,2005,3,142.63
623,2005,4,141.05
623,2006,1,145.74
623,2006,2,145.52
623,2006,3,150.21
623,2006,4,149.69
623,2007,1,154.09
623,2007,2,155.47
623,2007,3,147.55
623,2007,4,152.56
623,2008,1,150.86
623,2008,2,152.06
623,2008,3,152.04
623,2008,4,152.8
623,2009,1,153.44
623,2009,2,154.44
623,2009,3,153.89
623,2009,4,155.38
623,2010,1,155.97
623,2010,2,155.76
623,2010,3,156.85
623,2010,4,158.58
623,2011,1,158.45
623,2011,2,158.51
623,2011,3,158.1
623,2011,4,159.93
623,2012,1,159.53
623,2012,2,159.88
623,2012,3,163.33
623,2012,4,163.62
623,2013,1,163.21
623,2013,2,165.03
623,2013,3,163.11
623,2013,4,166.22
623,2014,1,163.82
623,2014,2,167.58
623,2014,3,167.21
623,2014,4,172.18
623,2015,1,171.3
623,2015,2,169.58
623,2015,3,174.2
623,2015,4,174.8
623,2016,1,172.56
623,2016,2,173.85
623,2016,3,175.01
623,2016,4,177.55
623,2017,1,177.31
623,2017,2,176.69
623,2017,3,180.78
623,2017,4,181.35
623,2018,1,178.41
623,2018,2,184.85
623,2018,3,179.67
623,2018,4,178.89
623,2019,1,182.75
623,2019,2,179.72
623,2019,3,185.89
623,2019,4,187.63
623,2020,1,187.33
623,2020,2,189.63
623,2020,3,191.42
623,2020,4,194.02
623,2021,1,195.84
623,2021,2,202.51
623,2021,3,207.62
623,2021,4,214.59
623,2022,1,216.64
623,2022,2,238.83
623,2022,3,237.98
623,2022,4,233.36
623,2023,1,244.57
623,2023,2,243.15
623,2023,3,246.89
623,2023,4,247.65
623,2024,1,238.32
623,2024,2,270.38
623,2024,3,258.38
623,2024,4,271.25
623,2025,1,263.09
623,2025,2,275.3
623,2025,3,281.98
623,2025,4,267.29
624,1995,1,100.0
624,1995,2,100.96
624,1995,3,104.22
624,1995,4,105.61
624,1996,1,108.56
624,1996,2,113.5
624,1996,3,107.45
624,1996,4,111.8
624,1997,1,106.49
624,1997,2,113.25
624,1997,3,110.91
624,1997,4,118.35
624,1998,1,118.48
624,1998,2,117.1
624,1998,3,118.24
624,1998,4,122.45
624,1999,1,121.46
624,1999,2,121.19
624,1999,3,117.68
624,1999,4,120.31
624,2000,1,120.77
624,2000,2,123.03
624,2000,3,123.43
624,2000,4,121.98
624,2001,1,125.91
624,2001,2,127.09
624,2001,3,128.5
624,2001,4,128.21
624,2002,1,128.69
624,2002,2,131.74
624,2002,3,132.1
624,2002,4,132.77
624,2003,1,134.5
624,2003,2,134.14
624,2003,3,135.86
624,2003,4,138.4
624,2004,1,138.1
624,2004,2,138.23
624,2004,3,140.37
624,2004,4,140.31
624,2005,1,145.87
624,2005,2,139.43
624,2005,3,145.54
624,2005,4,145.78
624,2006,1,149.92
624,2006,2,149.43
624,2006,3,148.19
624,2006,4,151.25
624,2007,1,156.54
624,2007,2,155.12
624,2007,3,154.58
624,2007,4,158.05
624,2008,1,159.91
624,2008,2,157.15
624,2008,3,158.05
624,2008,4,158.09
624,2009,1,160.33
624,2009,2,160.47
624,2009,3,160.19
624,2009,4,160.74
624,2010,1,157.13
624,2010,2,159.37
624,2010,3,163.7
624,2010,4,163.89
624,2011,1,161.88
624,2011,2,161.68
624,2011,3,163.71
624,2011,4,165.93
624,2012,1,166.25
624,2012,2,165.02
624,2012,3,167.98
624,2012,4,170.59
624,2013,1,170.89
624,2013,2,168.13
624,2013,3,172.25
624,2013,4,170.57
624,2014,1,175.55
624,2014,2,172.37
624,2014,3,170.91
624,2014,4,174.76
624,2015,1,180.49
624,2015,2,177.18
624,2015,3,181.27
624,2015,4,173.23
624,2016,1,176.27
624,2016,2,181.96
624,2016,3,183.2
624,2016,4,182.17
624,2017,1,184.41
624,2017,2,186.85
624,2017,3,184.0
624,2017,4,188.27
624,2018,1,185.93
624,2018,2,186.4
624,2018,3,185.2
624,2018,4,185.51
624,2019,1,188.41
624,2019,2,192.46
624,2019,3,193.06
624,2019,4,197.54
624,2020,1,192.27
624,2020,2,197.85
624,2020,3,199.76
624,2020,4,203.15
624,2021,1,206.63
624,2021,2,216.01
624,2021,3,224.61
624,2021,4,225.29
624,2022,1,232.87
624,2022,2,244.43
624,2022,3,244.46
624,2022,4,242.74
624,2023,1,246.28
624,2023,2,258.9
624,2023,3,254.41
624,2023,4,265.17
624,2024,1,273.01
624,2024,2,267.84
624,2024,3,278.64
624,2024,4,266.35
624,2025,1,281.14
624,2025,2,280.58
624,2025,3,296.48
624,2025,4,316.73
625,1995,1,100.0
625,1995,2,100.88
625,1995,3,101.78
625,1995,4,101.25
625,1996,1,104.36
625,1996,2,105.06
625,1996,3,104.86
625,1996,4,106.62
625,1997,1,107.33
625,1997,2,106.96
625,1997,3,109.67
625,1997,4,110.55
625,1998,1,110.31
625,1998,2,110.73
625,1998,3,112.32
625,1998,4,113.14
625,1999,1,113.27
625,1999,2,115.8
625,1999,3,113.85
625,1999,4,115.64
625,2000,1,117.44
625,2000,2,117.52
625,2000,3,118.68
625,2000,4,119.58
625,2001,1,121.29
625,2001,2,122.55
625,2001,3,123.12
625,2001,4,124.03
625,2002,1,125.77
625,2002,2,125.69
625,2002,3,126.82
625,2002,4,127.71
625,2003,1,128.23
625,2003,2,128.58
625,2003,3,130.16
